Date;TS;Temp;RH;VPD;SR;WS;;
08/10/2023;04:30:00;24.1;81%;;0;0;;
08/10/2023;04:45:00;24.14;81.30%;;0;0;;
08/10/2023;05:00:00;23.94;81.30%;;0;0;;
08/10/2023;05:15:00;23.75;81.50%;;0;0;;
08/10/2023;05:30:00;23.67;82.30%;;0;0;;
08/10/2023;05:45:00;23.73;82%;;0.112;0;;
08/10/2023;06:00:00;23.75;81.80%;;0;0;;
08/10/2023;06:15:00;23.49;81.80%;;0;0;;
08/10/2023;06:30:00;23.4;80.90%;;0;0;;
08/10/2023;06:45:00;23.24;81.90%;;0;0;;
08/10/2023;07:00:00;23.33;82%;;0;0;;
08/10/2023;07:15:00;23.31;81.60%;;0;0;;
08/10/2023;07:30:00;23.29;83.40%;;0;0;;
08/10/2023;07:45:00;23.51;84.90%;;13.42;0;;
08/10/2023;08:00:00;23.72;85.70%;;13.42;0;;
08/10/2023;08:15:00;24.27;85.60%;;33.66;0;;
08/10/2023;08:30:00;24.63;85.30%;;40.25;0;;
08/10/2023;08:45:00;25.26;85.40%;;65.51;0;;
08/10/2023;09:00:00;25.8;83.40%;;40.24;0;;
08/10/2023;09:15:00;26.83;81.90%;;107.5;0;;
08/10/2023;09:30:00;27.34;80.70%;;134.2;0;;
08/10/2023;09:45:00;27.79;78.11%;;160.5;0;;
08/10/2023;10:00:00;28.49;74.90%;;183.9;0;;
08/10/2023;10:15:00;29.06;71.19%;;212.8;0;;
08/10/2023;10:30:00;29.87;66.08%;;229;0.02;;
08/10/2023;10:45:00;30.62;63.43%;;242.3;0.185;;
08/10/2023;11:00:00;31.49;59.85%;;262.1;0.098;;
08/10/2023;11:15:00;32.32;56.17%;;281.3;0.052;;
08/10/2023;11:30:00;32.71;55.81%;;288.4;0.893;;
08/10/2023;11:45:00;33.41;50.77%;;308.3;0.833;;
08/10/2023;12:00:00;33.88;48.08%;;315.5;1.973;;
08/10/2023;12:15:00;34.53;40.97%;;321.6;0.882;;
08/10/2023;12:30:00;35.1;43.08%;;328.3;1.32;;
08/10/2023;12:45:00;35.64;43.98%;;335;0.261;;
08/10/2023;13:00:00;35.98;41.53%;;343.2;1.279;;
08/10/2023;13:15:00;36.37;39.28%;;341.6;0.186;;
08/10/2023;13:30:00;36.76;37.47%;;316.6;0;;
08/10/2023;13:45:00;37.09;37.17%;;346.4;1.952;;
08/10/2023;14:00:00;37.56;36.53%;;341.6;1.08;;
08/10/2023;14:15:00;38.02;36.37%;;257;0.016;;
08/10/2023;14:30:00;37.76;36.27%;;329.7;0;;
08/10/2023;14:45:00;38.23;35.69%;;328.7;0.464;;
08/10/2023;15:00:00;37.93;36.29%;;313.5;0;;
08/10/2023;15:15:00;38.31;36.43%;;285.2;1.369;;
08/10/2023;15:30:00;38.36;36.67%;;267.6;1.806;;
08/10/2023;15:45:00;37.74;36.75%;;133.1;0.266;;
08/10/2023;16:00:00;37.01;39.14%;;241.1;0.204;;
08/10/2023;16:15:00;37.52;36.59%;;234.4;0.108;;
08/10/2023;16:30:00;37.39;37.87%;;227.2;0.506;;
08/10/2023;16:45:00;37.06;37.71%;;154.9;0.075;;
08/10/2023;17:00:00;36.38;38.67%;;147.4;0.222;;
08/10/2023;17:15:00;36.03;38.19%;;120.7;0.067;;
08/10/2023;17:30:00;35.47;38.64%;;107.2;0.506;;
08/10/2023;17:45:00;34.77;42%;;80.4;1.218;;
08/10/2023;18:00:00;34.3;41.02%;;61.74;0.003;;
08/10/2023;18:15:00;33.76;42.30%;;40.19;0.175;;
08/10/2023;18:30:00;33.37;44.52%;;26.79;0;;
08/10/2023;18:45:00;32.94;46.35%;;7.928;0;;
08/10/2023;19:00:00;32.29;49.25%;;0;0;;
08/10/2023;19:15:00;31.97;51.06%;;0;0;;
08/10/2023;19:30:00;31.62;54.27%;;0;0;;
08/10/2023;19:45:00;31.45;56%;;0;0;;
08/10/2023;20:00:00;31.34;56.40%;;0;0;;
08/10/2023;20:15:00;31.14;57.48%;;0;0;;
08/10/2023;20:30:00;30.92;58.12%;;0;0;;
08/10/2023;20:45:00;30.56;59.98%;;0;0;;
08/10/2023;21:00:00;30.3;60.76%;;0;0;;
08/10/2023;21:15:00;30.1;62.38%;;0;0;;
08/10/2023;21:30:00;29.79;63.97%;;0;0;;
08/10/2023;21:45:00;29.46;64.65%;;0;0;;
08/10/2023;22:00:00;29.24;65.78%;;0;0;;
08/10/2023;22:15:00;28.95;66.59%;;0;0;;
08/10/2023;22:30:00;28.78;67.54%;;0;0;;
08/10/2023;22:45:00;28.38;68.71%;;0;0;;
08/10/2023;23:00:00;28.2;69.50%;;0;0;;
08/10/2023;23:15:00;28;72.10%;;0;0;;
08/10/2023;23:30:00;27.78;72.29%;;0;0;;
08/10/2023;23:45:00;27.65;72.36%;;0;0;;
09/10/2023;00:00:00;27.41;73.86%;;0;0;;
09/10/2023;00:15:00;27.39;73.94%;;0;0;;
09/10/2023;00:30:00;27.24;74.92%;;0;0;;
09/10/2023;00:45:00;27.05;74.97%;;0;0;;
09/10/2023;01:00:00;26.65;75.39%;;0;0;;
09/10/2023;01:15:00;26.59;74.94%;;0;0;;
09/10/2023;01:30:00;26.46;75.68%;;0;0;;
09/10/2023;01:45:00;26.46;76.55%;;0;0;;
09/10/2023;02:00:00;26.39;79.59%;;0;0;;
09/10/2023;02:15:00;26.32;79.17%;;0;0;;
09/10/2023;02:30:00;26.03;79.57%;;0;0;;
09/10/2023;02:45:00;25.9;80.50%;;0;0;;
09/10/2023;03:00:00;25.86;80.50%;;0;0;;
09/10/2023;03:15:00;25.61;79.54%;;0;0;;
09/10/2023;03:30:00;25.44;79.16%;;0;0;;
09/10/2023;03:45:00;25.37;79.61%;;0;0;;
09/10/2023;04:00:00;25.37;78.57%;;0;0;;
09/10/2023;04:15:00;25.08;80.60%;;0;0;;
09/10/2023;04:30:00;25.12;81.60%;;0;0;;
09/10/2023;04:45:00;25.17;81.90%;;0;0;;
09/10/2023;05:00:00;24.91;82.10%;;0.112;0;;
09/10/2023;05:15:00;24.87;81.90%;;0;0;;
09/10/2023;05:30:00;24.78;82.30%;;0;0;;
09/10/2023;05:45:00;24.63;82.20%;;0;0;;
09/10/2023;06:00:00;24.54;82.70%;;0;0;;
09/10/2023;06:15:00;24.42;83.40%;;0;0;;
09/10/2023;06:30:00;24.36;83.90%;;0;0;;
09/10/2023;06:45:00;24.31;84.30%;;0;0;;
09/10/2023;07:00:00;24.18;83.30%;;0;0;;
09/10/2023;07:15:00;24.15;83.30%;;0;0;;
09/10/2023;07:30:00;24.03;82.90%;;0;0;;
09/10/2023;07:45:00;24.03;83.10%;;6.71;0;;
09/10/2023;08:00:00;24.01;83.40%;;14.09;0;;
09/10/2023;08:15:00;24.02;83.70%;;27.18;0;;
09/10/2023;08:30:00;24.58;84%;;40.25;0;;
09/10/2023;08:45:00;25.28;85.20%;;54.89;0;;
09/10/2023;09:00:00;25.88;82.60%;;46.95;0;;
09/10/2023;09:15:00;26.66;80.70%;;100.6;0;;
09/10/2023;09:30:00;27.25;77.91%;;120.7;0;;
09/10/2023;09:45:00;28.32;75.60%;;136.1;0;;
09/10/2023;10:00:00;29.13;73.50%;;167.6;0;;
09/10/2023;10:15:00;29.87;69.95%;;188.9;0;;
09/10/2023;10:30:00;30.56;64.35%;;216;0;;
09/10/2023;10:45:00;31.16;62.49%;;239.6;0;;
09/10/2023;11:00:00;31.71;57.38%;;253.9;0;;
09/10/2023;11:15:00;32.29;58.83%;;261.3;0;;
09/10/2023;11:30:00;33.09;54.64%;;282.1;0.263;;
09/10/2023;11:45:00;33.62;50.93%;;294.8;0;;
09/10/2023;12:00:00;34.24;51.53%;;302.1;1.981;;
09/10/2023;12:15:00;34.64;47.71%;;314.9;0.168;;
09/10/2023;12:30:00;35.14;47.05%;;316.9;0.056;;
09/10/2023;12:45:00;35.52;44.40%;;327.3;0;;
09/10/2023;13:00:00;36;44.32%;;341.7;0;;
09/10/2023;13:15:00;36.09;42.12%;;213;0.096;;
09/10/2023;13:30:00;36.48;42.09%;;333.2;1.432;;
09/10/2023;13:45:00;37.08;39.99%;;352;1.707;;
09/10/2023;14:00:00;37.42;38.91%;;273.8;0.291;;
09/10/2023;14:15:00;37.85;38.74%;;295.1;0;;
09/10/2023;14:30:00;37.94;38.38%;;348.3;0.356;;
09/10/2023;14:45:00;38.36;37.15%;;128.2;0.029;;
09/10/2023;15:00:00;37.5;39.83%;;328.7;0;;
09/10/2023;15:15:00;37.04;37.98%;;176.1;0;;
09/10/2023;15:30:00;36.25;41.49%;;120.1;0;;
09/10/2023;15:45:00;37.08;42.13%;;261.2;0;;
09/10/2023;16:00:00;37.65;39.54%;;240.4;0.003;;
09/10/2023;16:15:00;37.92;41.13%;;227;0.093;;
09/10/2023;16:30:00;37.6;41.17%;;223.5;0;;
09/10/2023;16:45:00;37.66;40.76%;;208.4;0;;
09/10/2023;17:00:00;37.46;41.49%;;145.2;0;;
09/10/2023;17:15:00;36.23;43.24%;;49.45;0;;
09/10/2023;17:30:00;34.75;45.38%;;20.09;0;;
09/10/2023;17:45:00;33.82;47.16%;;13.4;0;;
09/10/2023;18:00:00;33.36;48.83%;;33.5;0;;
09/10/2023;18:15:00;33.08;48.77%;;20.1;0;;
09/10/2023;18:30:00;32.89;48.84%;;6.701;0;;
09/10/2023;18:45:00;32.54;49.87%;;6.701;0;;
09/10/2023;19:00:00;32.29;50.69%;;0;0;;
09/10/2023;19:15:00;32.07;51.79%;;0;0;;
09/10/2023;19:30:00;31.8;53.43%;;0;0;;
09/10/2023;19:45:00;31.43;53.99%;;0;0;;
09/10/2023;20:00:00;31.1;54.71%;;0;0;;
09/10/2023;20:15:00;30.81;56.32%;;0;0;;
09/10/2023;20:30:00;30.68;57.29%;;0;0;;
09/10/2023;20:45:00;30.5;58.37%;;0;0;;
09/10/2023;21:00:00;30.21;59.68%;;0;0;;
09/10/2023;21:15:00;29.92;62.31%;;0;0;;
09/10/2023;21:30:00;29.65;64.25%;;0;0;;
09/10/2023;21:45:00;29.48;65.02%;;0;0;;
09/10/2023;22:00:00;29.22;67.79%;;0;0;;
09/10/2023;22:15:00;29.09;67.95%;;0;0;;
09/10/2023;22:30:00;28.88;67.80%;;0;0;;
09/10/2023;22:45:00;28.66;67.79%;;0;0;;
09/10/2023;23:00:00;28.59;68.54%;;0;0;;
09/10/2023;23:15:00;28.44;69.17%;;0;0;;
09/10/2023;23:30:00;28.12;69.81%;;0;0;;
09/10/2023;23:45:00;27.9;70.82%;;0;0;;
10/10/2023;00:00:00;27.75;72.38%;;0;0;;
10/10/2023;00:15:00;27.56;74.45%;;0;0;;
10/10/2023;00:30:00;27.45;76.25%;;0;0;;
10/10/2023;00:45:00;27.38;76.27%;;0;0;;
10/10/2023;01:00:00;27.2;76.79%;;0;0;;
10/10/2023;01:15:00;27.08;78.57%;;0;0;;
10/10/2023;01:30:00;26.76;79.23%;;0;0;;
10/10/2023;01:45:00;26.61;78.25%;;0;0;;
10/10/2023;02:00:00;26.46;77.28%;;0;0;;
10/10/2023;02:15:00;26.38;76.75%;;0;0;;
10/10/2023;02:30:00;26.27;79.27%;;0;0;;
10/10/2023;02:45:00;26.32;78.97%;;0;0;;
10/10/2023;03:00:00;26.17;79.29%;;0;0;;
10/10/2023;03:15:00;26.03;80.20%;;0.224;0;;
10/10/2023;03:30:00;26.01;79.80%;;0;0;;
10/10/2023;03:45:00;26.05;79.49%;;0;0;;
10/10/2023;04:00:00;26.02;79.54%;;0;0;;
10/10/2023;04:15:00;25.97;79.70%;;0;0;;
10/10/2023;04:30:00;25.98;79.70%;;0;0;;
10/10/2023;04:45:00;25.83;81%;;0;0;;
10/10/2023;05:00:00;25.8;80.80%;;0;0;;
10/10/2023;05:15:00;25.49;81%;;0;0;;
10/10/2023;05:30:00;25.44;82.20%;;0;0;;
10/10/2023;05:45:00;25.28;82.90%;;0;0;;
10/10/2023;06:00:00;25.21;83%;;0;0;;
10/10/2023;06:15:00;25.16;83.40%;;0;0;;
10/10/2023;06:30:00;25.17;83.90%;;0;0;;
10/10/2023;06:45:00;25.09;84.20%;;0;0;;
10/10/2023;07:00:00;24.69;84.30%;;0;0;;
10/10/2023;07:15:00;24.71;85%;;0;0;;
10/10/2023;07:30:00;24.71;85%;;0;0;;
10/10/2023;07:45:00;24.81;84.80%;;6.708;0;;
10/10/2023;08:00:00;24.94;85.60%;;13.42;0;;
10/10/2023;08:15:00;25.08;85.60%;;26.83;0;;
10/10/2023;08:30:00;25.54;86.70%;;40.25;0;;
10/10/2023;08:45:00;25.92;85.80%;;53.66;0;;
10/10/2023;09:00:00;26.38;83.50%;;47.39;0;;
10/10/2023;09:15:00;27;81.70%;;100.6;0;;
10/10/2023;09:30:00;27.61;80.40%;;120.7;0;;
10/10/2023;09:45:00;28.34;78.60%;;138.8;0;;
10/10/2023;10:00:00;28.93;74.30%;;161.2;0;;
10/10/2023;10:15:00;29.85;70.43%;;185.2;0;;
10/10/2023;10:30:00;30.62;65.53%;;186.5;0;;
10/10/2023;10:45:00;31.21;61.93%;;203.5;0;;
10/10/2023;11:00:00;31.74;56.52%;;233.9;0;;
10/10/2023;11:15:00;32.59;54.54%;;254.4;0;;
10/10/2023;11:30:00;33.27;52.83%;;299.9;0;;
10/10/2023;11:45:00;33.8;48.56%;;294.4;0.238;;
10/10/2023;12:00:00;34.53;47.80%;;304.3;0;;
10/10/2023;12:15:00;35.05;47.34%;;298.4;0;;
10/10/2023;12:30:00;35.21;45.39%;;298.2;0;;
10/10/2023;12:45:00;35.71;45.13%;;341.7;0.029;;
10/10/2023;13:00:00;35.95;43.11%;;95.9;0;;
10/10/2023;13:15:00;35.64;44.41%;;146.8;0.175;;
10/10/2023;13:30:00;35.45;44.56%;;313.7;0;;
10/10/2023;13:45:00;36.46;42.33%;;321.4;0;;
10/10/2023;14:00:00;36.24;42.44%;;212.4;0.791;;
10/10/2023;14:15:00;35.85;43.40%;;322.3;0.149;;
10/10/2023;14:30:00;36.29;42.30%;;127.3;0;;
10/10/2023;14:45:00;36.46;42.76%;;313.7;0;;
10/10/2023;15:00:00;36.96;41.64%;;120.6;0.002;;
10/10/2023;15:15:00;35.46;43.62%;;158.4;0;;
10/10/2023;15:30:00;36.13;43.50%;;162.3;0;;
10/10/2023;15:45:00;35.68;44.65%;;200.9;0;;
10/10/2023;16:00:00;36.15;44.37%;;135.5;0.4;;
10/10/2023;16:15:00;35.59;44.37%;;122.4;0;;
10/10/2023;16:30:00;34.9;45.96%;;87.1;0;;
10/10/2023;16:45:00;34.37;46.72%;;93.8;0;;
10/10/2023;17:00:00;34.09;47.38%;;85.4;0;;
10/10/2023;17:15:00;33.99;48.19%;;75.38;0;;
10/10/2023;17:30:00;33.69;48.97%;;60.3;0;;
10/10/2023;17:45:00;33.38;50.17%;;53.6;0.036;;
10/10/2023;18:00:00;33.2;50.71%;;40.2;0;;
10/10/2023;18:15:00;32.86;51.57%;;33.5;0;;
10/10/2023;18:30:00;32.48;52.52%;;13.4;0;;
10/10/2023;18:45:00;32.16;55.12%;;6.701;0;;
10/10/2023;19:00:00;31.82;56.69%;;0;0;;
10/10/2023;19:15:00;31.4;59.26%;;0;0;;
10/10/2023;19:30:00;31.13;60.35%;;0;0;;
10/10/2023;19:45:00;30.65;62.09%;;0;0;;
10/10/2023;20:00:00;30.52;62.32%;;0;0;;
10/10/2023;20:15:00;30.26;63.21%;;0;0;;
10/10/2023;20:30:00;30.12;63.65%;;0;0;;
10/10/2023;20:45:00;29.96;64.64%;;0;0;;
10/10/2023;21:00:00;29.85;65.18%;;0;0;;
10/10/2023;21:15:00;29.63;65.82%;;0;0;;
10/10/2023;21:30:00;29.49;67.32%;;0;0;;
10/10/2023;21:45:00;29.28;67.99%;;0;0;;
10/10/2023;22:00:00;29.06;69.22%;;0;0;;
10/10/2023;22:15:00;28.87;69.92%;;0;0;;
10/10/2023;22:30:00;28.69;69.58%;;0;0;;
10/10/2023;22:45:00;28.46;69.96%;;0;0;;
10/10/2023;23:00:00;28.39;70.52%;;0;0;;
10/10/2023;23:15:00;28.29;71.10%;;0;0;;
10/10/2023;23:30:00;28.21;71.72%;;0;0;;
10/10/2023;23:45:00;28.14;72.57%;;0;0;;
11/10/2023;00:00:00;27.96;73.43%;;0;0;;
11/10/2023;00:15:00;27.87;74.21%;;0;0;;
11/10/2023;00:30:00;27.69;74.65%;;0;0;;
11/10/2023;00:45:00;27.59;75.22%;;0;0;;
11/10/2023;01:00:00;27.43;76.66%;;0;0;;
11/10/2023;01:15:00;27.21;77.52%;;0;0;;
11/10/2023;01:30:00;27.06;77.37%;;0;0;;
11/10/2023;01:45:00;26.86;78.18%;;0;0;;
11/10/2023;02:00:00;26.7;78.06%;;0;0;;
11/10/2023;02:15:00;26.56;77.94%;;0;0;;
11/10/2023;02:30:00;26.45;79.66%;;0;0;;
11/10/2023;02:45:00;26.27;80.20%;;0;0;;
11/10/2023;03:00:00;26.25;80.40%;;0;0;;
11/10/2023;03:15:00;26.26;80.10%;;0;0;;
11/10/2023;03:30:00;26.08;81.10%;;0;0;;
11/10/2023;03:45:00;26.06;81.40%;;0;0;;
11/10/2023;04:00:00;26;81.40%;;0;0;;
11/10/2023;04:15:00;25.74;81.80%;;0;0;;
11/10/2023;04:30:00;25.77;81.20%;;0;0;;
11/10/2023;04:45:00;25.61;83%;;0;0;;
11/10/2023;05:00:00;25.5;83.40%;;0;0;;
11/10/2023;05:15:00;25.34;83.60%;;0;0;;
11/10/2023;05:30:00;25.33;83.80%;;0;0;;
11/10/2023;05:45:00;25.25;83.50%;;0;0;;
11/10/2023;06:00:00;25.14;84%;;0.112;0;;
11/10/2023;06:15:00;25.08;84.20%;;0;0;;
11/10/2023;06:30:00;25.03;84.60%;;0;0;;
11/10/2023;06:45:00;24.86;84.80%;;0.112;0;;
11/10/2023;07:00:00;24.96;85.30%;;0;0;;
11/10/2023;07:15:00;24.94;85.30%;;0;0;;
11/10/2023;07:30:00;24.81;85.30%;;0;0;;
11/10/2023;07:45:00;24.8;85.80%;;6.82;0;;
11/10/2023;08:00:00;24.88;85.20%;;13.42;0;;
11/10/2023;08:15:00;25.04;86.30%;;26.83;0;;
11/10/2023;08:30:00;25.36;87.20%;;35.77;0;;
11/10/2023;08:45:00;26.06;87.50%;;46.95;0;;
11/10/2023;09:00:00;26.52;86.50%;;53.31;0;;
11/10/2023;09:15:00;27.29;85.20%;;66.83;0;;
11/10/2023;09:30:00;27.61;81.40%;;114;0;;
11/10/2023;09:45:00;28.38;76%;;130.3;0;;
11/10/2023;10:00:00;29.22;72.14%;;143.3;0;;
11/10/2023;10:15:00;30.09;68.93%;;181;0;;
11/10/2023;10:30:00;30.98;63.27%;;200.8;0.054;;
11/10/2023;10:45:00;31.74;61.11%;;228.3;0;;
11/10/2023;11:00:00;32.37;59.89%;;244.9;0.764;;
11/10/2023;11:15:00;33;56.07%;;256.5;1.339;;
11/10/2023;11:30:00;33.75;53.24%;;280;1.356;;
11/10/2023;11:45:00;33.94;52.91%;;199.5;0.152;;
11/10/2023;12:00:00;33.78;52.05%;;149;1.9;;
11/10/2023;12:15:00;34.05;53.19%;;311.8;0.078;;
11/10/2023;12:30:00;35.25;49.04%;;335.1;0.696;;
11/10/2023;12:45:00;35.43;47.01%;;306.4;0.511;;
11/10/2023;13:00:00;35.83;46.96%;;194;0.018;;
11/10/2023;13:15:00;35.83;47.70%;;363.1;0;;
11/10/2023;13:30:00;36.52;44.49%;;336.3;0.693;;
11/10/2023;13:45:00;37;42.73%;;320.5;0.877;;
11/10/2023;14:00:00;36.59;40.93%;;195.5;0.895;;
11/10/2023;14:15:00;37.09;40.57%;;334.2;1.857;;
11/10/2023;14:30:00;37.86;37.86%;;308.6;0.495;;
11/10/2023;14:45:00;37.62;38.07%;;127.5;0.333;;
11/10/2023;15:00:00;36.32;38.45%;;142.6;0.367;;
11/10/2023;15:15:00;36.87;39.40%;;271.3;0.444;;
11/10/2023;15:30:00;35.64;41.90%;;80.4;0.939;;
11/10/2023;15:45:00;35.24;43.23%;;232.7;0.003;;
11/10/2023;16:00:00;36.29;40.90%;;230.4;0.09;;
11/10/2023;16:15:00;37.11;41.55%;;167.8;1.751;;
11/10/2023;16:30:00;36.05;41.47%;;100.5;0.253;;
11/10/2023;16:45:00;35.32;43.71%;;115.9;0.774;;
11/10/2023;17:00:00;34.95;44.47%;;77.14;0.35;;
11/10/2023;17:15:00;34.67;44.80%;;93.2;0.555;;
11/10/2023;17:30:00;34.47;46.57%;;84.2;0.972;;
11/10/2023;17:45:00;34.12;46.55%;;66.99;0.085;;
11/10/2023;18:00:00;33.83;47.05%;;59.4;0;;
11/10/2023;18:15:00;33.52;47.90%;;40.2;0.518;;
11/10/2023;18:30:00;32.97;49.66%;;26.8;0.513;;
11/10/2023;18:45:00;32.42;52.32%;;13.4;0.021;;
11/10/2023;19:00:00;32.06;52.85%;;5.472;0.005;;
11/10/2023;19:15:00;31.58;55.26%;;0;0.629;;
11/10/2023;19:30:00;31.36;56.98%;;0;0.175;;
11/10/2023;19:45:00;30.99;58.82%;;0;0.314;;
11/10/2023;20:00:00;30.72;60.45%;;0;0.005;;
11/10/2023;20:15:00;30.54;61.95%;;0;0.09;;
11/10/2023;20:30:00;30.23;63.05%;;0;0;;
11/10/2023;20:45:00;29.99;63.94%;;0;0;;
11/10/2023;21:00:00;29.74;65.50%;;0;0;;
11/10/2023;21:15:00;29.4;66.42%;;0;0.181;;
11/10/2023;21:30:00;29.2;66.97%;;0;0.005;;
11/10/2023;21:45:00;29.06;67.50%;;0;0.136;;
11/10/2023;22:00:00;28.89;68.04%;;0;0;;
11/10/2023;22:15:00;28.72;68.49%;;0;0;;
11/10/2023;22:30:00;28.57;69.17%;;0;0;;
11/10/2023;22:45:00;28.44;69.54%;;0;0;;
11/10/2023;23:00:00;28.27;69.81%;;0;0;;
11/10/2023;23:15:00;28.09;70.50%;;0;0;;
11/10/2023;23:30:00;27.96;70.50%;;0;0;;
11/10/2023;23:45:00;27.78;70.62%;;0;0;;
12/10/2023;00:00:00;27.62;70.70%;;0;0;;
12/10/2023;00:15:00;27.48;71.31%;;0;0;;
12/10/2023;00:30:00;27.37;72.04%;;0;0;;
12/10/2023;00:45:00;27.18;73.18%;;0;0;;
12/10/2023;01:00:00;27.01;73.25%;;0;0;;
12/10/2023;01:15:00;26.95;74.48%;;0;0;;
12/10/2023;01:30:00;26.82;74.80%;;0;0;;
12/10/2023;01:45:00;26.72;75.26%;;0;0;;
12/10/2023;02:00:00;26.56;76.07%;;0;0;;
12/10/2023;02:15:00;26.53;76.16%;;0;0;;
12/10/2023;02:30:00;26.48;76.50%;;0;0;;
12/10/2023;02:45:00;26.36;77.18%;;0;0;;
12/10/2023;03:00:00;26.14;77.89%;;0;0;;
12/10/2023;03:15:00;25.92;77.38%;;0;0;;
12/10/2023;03:30:00;25.82;78.98%;;0;0;;
12/10/2023;03:45:00;25.56;80.70%;;0;0;;
12/10/2023;04:00:00;25.49;81.70%;;0;0;;
12/10/2023;04:15:00;25.27;81.10%;;0;0;;
12/10/2023;04:30:00;25.03;81%;;0;0;;
12/10/2023;04:45:00;25;81%;;0;0;;
12/10/2023;05:00:00;24.85;81.90%;;0;0;;
12/10/2023;05:15:00;24.73;83%;;0;0;;
12/10/2023;05:30:00;24.77;82.80%;;0;0;;
12/10/2023;05:45:00;24.87;82.20%;;0;0;;
12/10/2023;06:00:00;24.78;82.40%;;0;0;;
12/10/2023;06:15:00;24.72;80.20%;;0;0;;
12/10/2023;06:30:00;24.58;81.20%;;0;0;;
12/10/2023;06:45:00;24.4;82.20%;;0;0;;
12/10/2023;07:00:00;24.23;83.40%;;0;0;;
12/10/2023;07:15:00;24.24;83.80%;;0;0;;
12/10/2023;07:30:00;24.23;83.30%;;0;0;;
12/10/2023;07:45:00;24.12;82.70%;;6.709;0;;
12/10/2023;08:00:00;24.13;84.50%;;15.99;0;;
12/10/2023;08:15:00;24.42;85.60%;;33.54;0;;
12/10/2023;08:30:00;24.79;86.50%;;40.36;0;;
12/10/2023;08:45:00;25.31;86.50%;;61.82;0;;
12/10/2023;09:00:00;25.92;85.50%;;42.36;0;;
12/10/2023;09:15:00;26.92;81.60%;;46.94;0.046;;
12/10/2023;09:30:00;27.81;76.33%;;91.6;0;;
12/10/2023;09:45:00;28.69;73.46%;;149;0;;
12/10/2023;10:00:00;29.49;69.94%;;154.7;0.408;;
12/10/2023;10:15:00;30.36;64.63%;;202.5;0.335;;
12/10/2023;10:30:00;31.34;62.17%;;225.6;1.321;;
12/10/2023;10:45:00;32.23;56.83%;;243.9;1.413;;
12/10/2023;11:00:00;32.68;55.96%;;257.7;1.395;;
12/10/2023;11:15:00;33.24;53.79%;;258.1;2.452;;
12/10/2023;11:30:00;33.88;49.98%;;281.4;2.197;;
12/10/2023;11:45:00;34.3;49.61%;;289.2;2.653;;
12/10/2023;12:00:00;34.91;46.62%;;285.5;0.598;;
12/10/2023;12:15:00;35.21;41.92%;;313.8;0.542;;
12/10/2023;12:30:00;35.67;42.17%;;315.9;0.601;;
12/10/2023;12:45:00;36.24;42.31%;;334.2;1.45;;
12/10/2023;13:00:00;36.61;39.37%;;349.7;0;;
12/10/2023;13:15:00;37.27;39.23%;;317.6;0;;
12/10/2023;13:30:00;37.95;37.83%;;303.7;0.242;;
12/10/2023;13:45:00;38.23;37.48%;;352.2;1.027;;
12/10/2023;14:00:00;38.28;35.56%;;214.1;1.07;;
12/10/2023;14:15:00;38.47;35.27%;;333.2;0.777;;
12/10/2023;14:30:00;37.94;33.42%;;324.3;1.467;;
12/10/2023;14:45:00;38.58;34.63%;;324;1.081;;
12/10/2023;15:00:00;38.23;31.89%;;308.9;1.707;;
12/10/2023;15:15:00;38.75;32.67%;;305.1;1.04;;
12/10/2023;15:30:00;37.97;32.56%;;294.3;2.648;;
12/10/2023;15:45:00;38.37;34.84%;;184.5;1.736;;
12/10/2023;16:00:00;38.19;34.87%;;221;1.47;;
12/10/2023;16:15:00;37.67;34.75%;;73.68;1.053;;
12/10/2023;16:30:00;35.83;35.13%;;191.1;0.232;;
12/10/2023;16:45:00;36.58;36.44%;;174.2;0.091;;
12/10/2023;17:00:00;36.23;37.76%;;147.4;0.952;;
12/10/2023;17:15:00;35.65;36.21%;;127.3;0.359;;
12/10/2023;17:30:00;35.59;38.28%;;100.5;0.547;;
12/10/2023;17:45:00;34.91;39.90%;;71.78;0.394;;
12/10/2023;18:00:00;34.21;39.66%;;52.14;0.335;;
12/10/2023;18:15:00;33.61;41.54%;;33.49;0.175;;
12/10/2023;18:30:00;33.2;43.10%;;24.46;0;;
12/10/2023;18:45:00;32.6;43.43%;;13.4;0.106;;
12/10/2023;19:00:00;32.25;44.62%;;5.696;0;;
12/10/2023;19:15:00;31.85;46.39%;;0;0.008;;
12/10/2023;19:30:00;31.48;47.65%;;0;0;;
12/10/2023;19:45:00;31.18;48.53%;;0;0;;
12/10/2023;20:00:00;30.89;50.50%;;0;0.011;;
12/10/2023;20:15:00;30.67;51.41%;;0;0;;
12/10/2023;20:30:00;30.41;52.95%;;0;0;;
12/10/2023;20:45:00;30.2;53.43%;;0;0;;
12/10/2023;21:00:00;29.92;54.29%;;0;0.038;;
12/10/2023;21:15:00;29.69;54.96%;;0;0.007;;
12/10/2023;21:30:00;29.47;55.88%;;0;0;;
12/10/2023;21:45:00;29.33;56.65%;;0;0;;
12/10/2023;22:00:00;29.1;57.88%;;0;0;;
12/10/2023;22:15:00;28.99;58.83%;;0;0;;
12/10/2023;22:30:00;28.86;59.66%;;0;0;;
12/10/2023;22:45:00;28.71;61.19%;;0;0;;
12/10/2023;23:00:00;28.62;62.10%;;0;0;;
